vehicle_id,vehicle_name,source_file,source_sheet,altitude_m,climb_time_setting_1_s,climb_time_wep_s,max_speed_wep_kmh,max_speed_wep_mps
hurricane_mk_iib,Hurricane Mk IIB,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,6000.0,399.0,336.0,559.0,155.27777777777777
p_40e_1,P-40E-1,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,0.0,0.0,0.0,523.0,145.27777777777777
p_40e_1,P-40E-1,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,1000.0,70.0,53.0,539.0,149.72222222222223
p_40e_1,P-40E-1,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,2000.0,140.0,106.0,558.0,155.0
p_40e_1,P-40E-1,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,3000.0,212.0,165.0,569.0,158.05555555555554
p_40e_1,P-40E-1,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,4000.0,285.0,235.0,561.0,155.83333333333334
p_40e_1,P-40E-1,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,5000.0,370.0,320.0,551.0,153.05555555555554
p_40e_1,P-40E-1,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,6000.0,475.0,426.0,539.0,149.72222222222223
p_39k_1,P-39K-1,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,0.0,0.0,0.0,521.0,144.72222222222223
p_39k_1,P-39K-1,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,1000.0,69.0,51.0,542.0,150.55555555555554
p_39k_1,P-39K-1,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,2000.0,137.0,102.0,565.0,156.94444444444443
p_39k_1,P-39K-1,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,3000.0,204.0,152.0,588.0,163.33333333333334
p_39k_1,P-39K-1,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,4000.0,271.0,207.0,595.0,165.27777777777777
p_39k_1,P-39K-1,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,5000.0,341.0,272.0,590.0,163.88888888888889
p_39k_1,P-39K-1,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,6000.0,427.0,351.0,578.0,160.55555555555554
pokryshkin_s_p_39n_0,Pokryshkin's P-39N-0,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,0.0,0.0,0.0,575.0,159.72222222222223
pokryshkin_s_p_39n_0,Pokryshkin's P-39N-0,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,1000.0,61.0,46.0,598.0,166.11111111111111
pokryshkin_s_p_39n_0,Pokryshkin's P-39N-0,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,2000.0,120.0,90.0,622.0,172.77777777777777
pokryshkin_s_p_39n_0,Pokryshkin's P-39N-0,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,3000.0,178.0,137.0,647.0,179.72222222222223
pokryshkin_s_p_39n_0,Pokryshkin's P-39N-0,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,4000.0,241.0,192.0,644.0,178.88888888888889
pokryshkin_s_p_39n_0,Pokryshkin's P-39N-0,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,5000.0,316.0,256.0,633.0,175.83333333333334
pokryshkin_s_p_39n_0,Pokryshkin's P-39N-0,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,6000.0,408.0,333.0,622.0,172.77777777777777
p_63a_5,P-63A-5,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,0.0,0.0,0.0,557.0,154.72222222222223
p_63a_5,P-63A-5,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,1000.0,54.0,48.0,574.0,159.44444444444443
p_63a_5,P-63A-5,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,2000.0,110.0,97.0,590.0,163.88888888888889
p_63a_5,P-63A-5,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,3000.0,167.0,148.0,605.0,168.05555555555554
p_63a_5,P-63A-5,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,4000.0,226.0,201.0,621.0,172.5
p_63a_5,P-63A-5,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,5000.0,288.0,260.0,631.0,175.27777777777777
p_63a_5,P-63A-5,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,6000.0,356.0,324.0,637.0,176.94444444444443
p_47d_27,P-47D-27,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,0.0,0.0,0.0,560.0,155.55555555555554
p_47d_27,P-47D-27,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,1000.0,70.0,59.0,576.0,160.0
p_47d_27,P-47D-27,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,2000.0,142.0,118.0,594.0,165.0
p_47d_27,P-47D-27,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,3000.0,215.0,179.0,612.0,170.0
p_47d_27,P-47D-27,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,4000.0,289.0,240.0,631.0,175.27777777777777
p_47d_27,P-47D-27,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,5000.0,365.0,303.0,651.0,180.83333333333334
p_47d_27,P-47D-27,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,6000.0,443.0,367.0,669.0,185.83333333333334
fw_190_d_9,Fw 190 D-9,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,0.0,0.0,0.0,613.0,170.27777777777777
fw_190_d_9,Fw 190 D-9,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,1000.0,54.0,44.0,630.0,175.0
fw_190_d_9,Fw 190 D-9,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,2000.0,109.0,89.0,649.0,180.27777777777777
fw_190_d_9,Fw 190 D-9,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,3000.0,166.0,138.0,657.0,182.5
fw_190_d_9,Fw 190 D-9,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,4000.0,228.0,187.0,675.0,187.5
fw_190_d_9,Fw 190 D-9,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,5000.0,292.0,239.0,694.0,192.77777777777777
fw_190_d_9,Fw 190 D-9,WarThunder_FactChecker2.xlsx,USSR Foreign Premiums,6000.0,359.0,299.0,702.0,195.0
hurricane_mk_i_l,Hurricane Mk.I/L,WarThunder_FactChecker2.xlsx,Hawker,0.0,0.0,0.0,455.0,126.38888888888889
hurricane_mk_i_l,Hurricane Mk.I/L,WarThunder_FactChecker2.xlsx,Hawker,1000.0,68.0,50.0,475.0,131.94444444444443
hurricane_mk_i_l,Hurricane Mk.I/L,WarThunder_FactChecker2.xlsx,Hawker,2000.0,135.0,99.0,596.0,165.55555555555554
hurricane_mk_i_l,Hurricane Mk.I/L,WarThunder_FactChecker2.xlsx,Hawker,3000.0,200.0,148.0,519.0,144.16666666666666
hurricane_mk_i_l,Hurricane Mk.I/L,WarThunder_FactChecker2.xlsx,Hawker,4000.0,265.0,200.0,532.0,147.77777777777777
hurricane_mk_i_l,Hurricane Mk.I/L,WarThunder_FactChecker2.xlsx,Hawker,5000.0,329.0,258.0,529.0,146.94444444444443
hurricane_mk_i_l,Hurricane Mk.I/L,WarThunder_FactChecker2.xlsx,Hawker,6000.0,399.0,327.0,522.0,145.0
hurricane_mk_iib,Hurricane Mk IIB,WarThunder_FactChecker2.xlsx,Hawker,0.0,0.0,0.0,432.0,120.0
hurricane_mk_iib,Hurricane Mk IIB,WarThunder_FactChecker2.xlsx,Hawker,1000.0,69.0,53.0,450.0,125.0
hurricane_mk_iib,Hurricane Mk IIB,WarThunder_FactChecker2.xlsx,Hawker,2000.0,138.0,106.0,470.0,130.55555555555554
hurricane_mk_iib,Hurricane Mk IIB,WarThunder_FactChecker2.xlsx,Hawker,3000.0,207.0,163.0,481.0,133.61111111111111
hurricane_mk_iib,Hurricane Mk IIB,WarThunder_FactChecker2.xlsx,Hawker,4000.0,279.0,224.0,490.0,136.11111111111111
hurricane_mk_iib,Hurricane Mk IIB,WarThunder_FactChecker2.xlsx,Hawker,5000.0,360.0,302.0,512.0,142.22222222222223
hurricane_mk_iib,Hurricane Mk IIB,WarThunder_FactChecker2.xlsx,Hawker,6000.0,484.0,378.0,510.0,141.66666666666666
hurricane_mk_iv,Hurricane Mk.IV,WarThunder_FactChecker2.xlsx,Hawker,0.0,0.0,0.0,454.0,126.11111111111111
hurricane_mk_iv,Hurricane Mk.IV,WarThunder_FactChecker2.xlsx,Hawker,1000.0,77.0,52.0,473.0,131.38888888888889
hurricane_mk_iv,Hurricane Mk.IV,WarThunder_FactChecker2.xlsx,Hawker,2000.0,154.0,107.0,482.0,133.88888888888889
hurricane_mk_iv,Hurricane Mk.IV,WarThunder_FactChecker2.xlsx,Hawker,3000.0,232.0,168.0,487.0,135.27777777777777
hurricane_mk_iv,Hurricane Mk.IV,WarThunder_FactChecker2.xlsx,Hawker,4000.0,315.0,233.0,510.0,141.66666666666666
hurricane_mk_iv,Hurricane Mk.IV,WarThunder_FactChecker2.xlsx,Hawker,5000.0,406.0,306.0,508.0,141.11111111111111
hurricane_mk_iv,Hurricane Mk.IV,WarThunder_FactChecker2.xlsx,Hawker,6000.0,512.0,393.0,502.0,139.44444444444443
typhoon_mk_ia,Typhoon Mk.Ia,WarThunder_FactChecker2.xlsx,Hawker,0.0,0.0,0.0,554.0,153.88888888888889
typhoon_mk_ia,Typhoon Mk.Ia,WarThunder_FactChecker2.xlsx,Hawker,1000.0,62.0,57.0,577.0,160.27777777777777
typhoon_mk_ia,Typhoon Mk.Ia,WarThunder_FactChecker2.xlsx,Hawker,2000.0,124.0,114.0,600.0,166.66666666666666
typhoon_mk_ia,Typhoon Mk.Ia,WarThunder_FactChecker2.xlsx,Hawker,3000.0,194.0,177.0,607.0,168.61111111111111
typhoon_mk_ia,Typhoon Mk.Ia,WarThunder_FactChecker2.xlsx,Hawker,4000.0,273.0,248.0,604.0,167.77777777777777
typhoon_mk_ia,Typhoon Mk.Ia,WarThunder_FactChecker2.xlsx,Hawker,5000.0,356.0,323.0,618.0,171.66666666666666
typhoon_mk_ia,Typhoon Mk.Ia,WarThunder_FactChecker2.xlsx,Hawker,6000.0,446.0,403.0,638.0,177.22222222222223
typhoon_mk_ib_l,Typhoon Mk.Ib/L,WarThunder_FactChecker2.xlsx,Hawker,0.0,0.0,0.0,601.0,166.94444444444443
typhoon_mk_ib_l,Typhoon Mk.Ib/L,WarThunder_FactChecker2.xlsx,Hawker,1000.0,56.0,52.0,625.0,173.61111111111111
typhoon_mk_ib_l,Typhoon Mk.Ib/L,WarThunder_FactChecker2.xlsx,Hawker,2000.0,113.0,107.0,645.0,179.16666666666666
typhoon_mk_ib_l,Typhoon Mk.Ib/L,WarThunder_FactChecker2.xlsx,Hawker,3000.0,177.0,170.0,640.0,177.77777777777777
typhoon_mk_ib_l,Typhoon Mk.Ib/L,WarThunder_FactChecker2.xlsx,Hawker,4000.0,250.0,236.0,647.0,179.72222222222223
typhoon_mk_ib_l,Typhoon Mk.Ib/L,WarThunder_FactChecker2.xlsx,Hawker,5000.0,325.0,305.0,672.0,186.66666666666666
typhoon_mk_ib_l,Typhoon Mk.Ib/L,WarThunder_FactChecker2.xlsx,Hawker,6000.0,406.0,384.0,678.0,188.33333333333334
tempest_mk_v,Tempest Mk V,WarThunder_FactChecker2.xlsx,Hawker,0.0,0.0,0.0,629.0,174.72222222222223
tempest_mk_v,Tempest Mk V,WarThunder_FactChecker2.xlsx,Hawker,1000.0,53.0,45.0,651.0,180.83333333333334
tempest_mk_v,Tempest Mk V,WarThunder_FactChecker2.xlsx,Hawker,2000.0,105.0,96.0,650.0,180.55555555555554
tempest_mk_v,Tempest Mk V,WarThunder_FactChecker2.xlsx,Hawker,3000.0,165.0,149.0,656.0,182.22222222222223
tempest_mk_v,Tempest Mk V,WarThunder_FactChecker2.xlsx,Hawker,4000.0,232.0,203.0,681.0,189.16666666666666
tempest_mk_v,Tempest Mk V,WarThunder_FactChecker2.xlsx,Hawker,5000.0,301.0,262.0,698.0,193.88888888888889
tempest_mk_v,Tempest Mk V,WarThunder_FactChecker2.xlsx,Hawker,6000.0,374.0,333.0,694.0,192.77777777777777
tempest_mk_v_vickers_p,Tempest Mk V (Vickers P),WarThunder_FactChecker2.xlsx,Hawker,0.0,0.0,0.0,603.0,167.5
tempest_mk_v_vickers_p,Tempest Mk V (Vickers P),WarThunder_FactChecker2.xlsx,Hawker,1000.0,58.0,50.0,622.0,172.77777777777777
tempest_mk_v_vickers_p,Tempest Mk V (Vickers P),WarThunder_FactChecker2.xlsx,Hawker,2000.0,116.0,105.0,621.0,172.5
tempest_mk_v_vickers_p,Tempest Mk V (Vickers P),WarThunder_FactChecker2.xlsx,Hawker,3000.0,182.0,164.0,628.0,174.44444444444443
tempest_mk_v_vickers_p,Tempest Mk V (Vickers P),WarThunder_FactChecker2.xlsx,Hawker,4000.0,257.0,223.0,653.0,181.38888888888889
tempest_mk_v_vickers_p,Tempest Mk V (Vickers P),WarThunder_FactChecker2.xlsx,Hawker,5000.0,333.0,289.0,665.0,184.72222222222223
tempest_mk_v_vickers_p,Tempest Mk V (Vickers P),WarThunder_FactChecker2.xlsx,Hawker,6000.0,415.0,368.0,661.0,183.61111111111111
tempest_mk_ii,Tempest Mk II,WarThunder_FactChecker2.xlsx,Hawker,0.0,0.0,0.0,670.0,186.11111111111111
tempest_mk_ii,Tempest Mk II,WarThunder_FactChecker2.xlsx,Hawker,1000.0,46.0,40.0,688.0,191.11111111111111
tempest_mk_ii,Tempest Mk II,WarThunder_FactChecker2.xlsx,Hawker,2000.0,94.0,85.0,685.0,190.27777777777777
tempest_mk_ii,Tempest Mk II,WarThunder_FactChecker2.xlsx,Hawker,3000.0,150.0,131.0,697.0,193.61111111111111
tempest_mk_ii,Tempest Mk II,WarThunder_FactChecker2.xlsx,Hawker,4000.0,207.0,177.0,723.0,200.83333333333331
tempest_mk_ii,Tempest Mk II,WarThunder_FactChecker2.xlsx,Hawker,5000.0,266.0,231.0,725.0,201.38888888888889
tempest_mk_ii,Tempest Mk II,WarThunder_FactChecker2.xlsx,Hawker,6000.0,335.0,294.0,719.0,199.72222222222223
spitfire_mk_ia,Spitfire Mk Ia,WarThunder_FactChecker2.xlsx,Spitfire,0.0,0.0,0.0,503.0,139.72222222222223
spitfire_mk_ia,Spitfire Mk Ia,WarThunder_FactChecker2.xlsx,Spitfire,1000.0,61.0,44.0,524.0,145.55555555555554
spitfire_mk_ia,Spitfire Mk Ia,WarThunder_FactChecker2.xlsx,Spitfire,2000.0,120.0,87.0,546.0,151.66666666666666
spitfire_mk_ia,Spitfire Mk Ia,WarThunder_FactChecker2.xlsx,Spitfire,3000.0,178.0,130.0,567.0,157.5
spitfire_mk_ia,Spitfire Mk Ia,WarThunder_FactChecker2.xlsx,Spitfire,4000.0,235.0,173.0,587.0,163.05555555555554
spitfire_mk_ia,Spitfire Mk Ia,WarThunder_FactChecker2.xlsx,Spitfire,5000.0,292.0,223.0,582.0,161.66666666666666
spitfire_mk_ia,Spitfire Mk Ia,WarThunder_FactChecker2.xlsx,Spitfire,6000.0,353.0,281.0,573.0,159.16666666666666
spitfire_mk_iia,Spitfire Mk IIa,WarThunder_FactChecker2.xlsx,Spitfire,0.0,0.0,0.0,488.0,135.55555555555554
spitfire_mk_iia,Spitfire Mk IIa,WarThunder_FactChecker2.xlsx,Spitfire,1000.0,58.0,49.0,508.0,141.11111111111111
spitfire_mk_iia,Spitfire Mk IIa,WarThunder_FactChecker2.xlsx,Spitfire,2000.0,114.0,97.0,528.0,146.66666666666666
spitfire_mk_iia,Spitfire Mk IIa,WarThunder_FactChecker2.xlsx,Spitfire,3000.0,169.0,145.0,548.0,152.22222222222223
spitfire_mk_iia,Spitfire Mk IIa,WarThunder_FactChecker2.xlsx,Spitfire,4000.0,224.0,192.0,570.0,158.33333333333334
spitfire_mk_iia,Spitfire Mk IIa,WarThunder_FactChecker2.xlsx,Spitfire,5000.0,279.0,244.0,575.0,159.72222222222223
spitfire_mk_iia,Spitfire Mk IIa,WarThunder_FactChecker2.xlsx,Spitfire,6000.0,341.0,307.0,567.0,157.5
spitfire_mk_iib,Spitfire Mk IIb,WarThunder_FactChecker2.xlsx,Spitfire,0.0,0.0,0.0,487.0,135.27777777777777
spitfire_mk_iib,Spitfire Mk IIb,WarThunder_FactChecker2.xlsx,Spitfire,1000.0,59.0,50.0,507.0,140.83333333333334
spitfire_mk_iib,Spitfire Mk IIb,WarThunder_FactChecker2.xlsx,Spitfire,2000.0,116.0,99.0,528.0,146.66666666666666
spitfire_mk_iib,Spitfire Mk IIb,WarThunder_FactChecker2.xlsx,Spitfire,3000.0,172.0,147.0,548.0,152.22222222222223
spitfire_mk_iib,Spitfire Mk IIb,WarThunder_FactChecker2.xlsx,Spitfire,4000.0,227.0,195.0,570.0,158.33333333333334
spitfire_mk_iib,Spitfire Mk IIb,WarThunder_FactChecker2.xlsx,Spitfire,5000.0,283.0,248.0,574.0,159.44444444444443
spitfire_mk_iib,Spitfire Mk IIb,WarThunder_FactChecker2.xlsx,Spitfire,6000.0,347.0,311.0,564.0,156.66666666666666
spitfire_mk_vb_trop,Spitfire Mk Vb/trop,WarThunder_FactChecker2.xlsx,Spitfire,0.0,0.0,0.0,511.0,141.94444444444443
spitfire_mk_vb_trop,Spitfire Mk Vb/trop,WarThunder_FactChecker2.xlsx,Spitfire,1000.0,64.0,47.0,533.0,148.05555555555554
spitfire_mk_vb_trop,Spitfire Mk Vb/trop,WarThunder_FactChecker2.xlsx,Spitfire,2000.0,127.0,93.0,555.0,154.16666666666666
spitfire_mk_vb_trop,Spitfire Mk Vb/trop,WarThunder_FactChecker2.xlsx,Spitfire,3000.0,190.0,140.0,577.0,160.27777777777777
spitfire_mk_vb_trop,Spitfire Mk Vb/trop,WarThunder_FactChecker2.xlsx,Spitfire,4000.0,254.0,192.0,585.0,162.5
spitfire_mk_vb_trop,Spitfire Mk Vb/trop,WarThunder_FactChecker2.xlsx,Spitfire,5000.0,323.0,251.0,578.0,160.55555555555554
spitfire_mk_vb_trop,Spitfire Mk Vb/trop,WarThunder_FactChecker2.xlsx,Spitfire,6000.0,402.0,322.0,570.0,158.33333333333334
spitfire_mk_vb,Spitfire Mk Vb,WarThunder_FactChecker2.xlsx,Spitfire,0.0,0.0,0.0,524.0,145.55555555555554
spitfire_mk_vb,Spitfire Mk Vb,WarThunder_FactChecker2.xlsx,Spitfire,1000.0,62.0,45.0,546.0,151.66666666666666
spitfire_mk_vb,Spitfire Mk Vb,WarThunder_FactChecker2.xlsx,Spitfire,2000.0,124.0,90.0,569.0,158.05555555555554
spitfire_mk_vb,Spitfire Mk Vb,WarThunder_FactChecker2.xlsx,Spitfire,3000.0,184.0,136.0,591.0,164.16666666666666
spitfire_mk_vb,Spitfire Mk Vb,WarThunder_FactChecker2.xlsx,Spitfire,4000.0,245.0,186.0,601.0,166.94444444444443
spitfire_mk_vb,Spitfire Mk Vb,WarThunder_FactChecker2.xlsx,Spitfire,5000.0,312.0,243.0,594.0,165.0
spitfire_mk_vb,Spitfire Mk Vb,WarThunder_FactChecker2.xlsx,Spitfire,6000.0,387.0,310.0,586.0,162.77777777777777
spitfire_mk_vc_trop,Spitfire Mk Vc/trop,WarThunder_FactChecker2.xlsx,Spitfire,0.0,0.0,0.0,525.0,145.83333333333334
spitfire_mk_vc_trop,Spitfire Mk Vc/trop,WarThunder_FactChecker2.xlsx,Spitfire,1000.0,64.0,43.0,548.0,152.22222222222223
spitfire_mk_vc_trop,Spitfire Mk Vc/trop,WarThunder_FactChecker2.xlsx,Spitfire,2000.0,126.0,87.0,566.0,157.22222222222223
spitfire_mk_vc_trop,Spitfire Mk Vc/trop,WarThunder_FactChecker2.xlsx,Spitfire,3000.0,187.0,136.0,564.0,156.66666666666666
spitfire_mk_vc_trop,Spitfire Mk Vc/trop,WarThunder_FactChecker2.xlsx,Spitfire,4000.0,247.0,190.0,561.0,155.83333333333334
spitfire_mk_vc_trop,Spitfire Mk Vc/trop,WarThunder_FactChecker2.xlsx,Spitfire,5000.0,316.0,253.0,553.0,153.61111111111111
spitfire_mk_vc_trop,Spitfire Mk Vc/trop,WarThunder_FactChecker2.xlsx,Spitfire,6000.0,399.0,329.0,540.0,150.0
spitfire_mk_vc,Spitfire Mk Vc,WarThunder_FactChecker2.xlsx,Spitfire,0.0,0.0,0.0,536.0,148.88888888888889
spitfire_mk_vc,Spitfire Mk Vc,WarThunder_FactChecker2.xlsx,Spitfire,1000.0,63.0,43.0,560.0,155.55555555555554
spitfire_mk_vc,Spitfire Mk Vc,WarThunder_FactChecker2.xlsx,Spitfire,2000.0,125.0,87.0,579.0,160.83333333333334
spitfire_mk_vc,Spitfire Mk Vc,WarThunder_FactChecker2.xlsx,Spitfire,3000.0,185.0,135.0,577.0,160.27777777777777
spitfire_mk_vc,Spitfire Mk Vc,WarThunder_FactChecker2.xlsx,Spitfire,4000.0,245.0,189.0,574.0,159.44444444444443
spitfire_mk_vc,Spitfire Mk Vc,WarThunder_FactChecker2.xlsx,Spitfire,5000.0,313.0,251.0,566.0,157.22222222222223
spitfire_mk_vc,Spitfire Mk Vc,WarThunder_FactChecker2.xlsx,Spitfire,6000.0,395.0,326.0,553.0,153.61111111111111
spitfire_f_mk_ix,Spitfire F. Mk IX,WarThunder_FactChecker2.xlsx,Spitfire,0.0,0.0,0.0,519.0,144.16666666666666
spitfire_f_mk_ix,Spitfire F. Mk IX,WarThunder_FactChecker2.xlsx,Spitfire,1000.0,57.0,47.0,540.0,150.0
spitfire_f_mk_ix,Spitfire F. Mk IX,WarThunder_FactChecker2.xlsx,Spitfire,2000.0,112.0,94.0,561.0,155.83333333333334
spitfire_f_mk_ix,Spitfire F. Mk IX,WarThunder_FactChecker2.xlsx,Spitfire,3000.0,167.0,140.0,583.0,161.94444444444443
spitfire_f_mk_ix,Spitfire F. Mk IX,WarThunder_FactChecker2.xlsx,Spitfire,4000.0,221.0,186.0,605.0,168.05555555555554
spitfire_f_mk_ix,Spitfire F. Mk IX,WarThunder_FactChecker2.xlsx,Spitfire,5000.0,281.0,237.0,614.0,170.55555555555554
spitfire_f_mk_ix,Spitfire F. Mk IX,WarThunder_FactChecker2.xlsx,Spitfire,6000.0,350.0,296.0,609.0,169.16666666666666
spitfire_f_mk_xvi,Spitfire F. Mk XVI,WarThunder_FactChecker2.xlsx,Spitfire,0.0,0.0,0.0,550.0,152.77777777777777
spitfire_f_mk_xvi,Spitfire F. Mk XVI,WarThunder_FactChecker2.xlsx,Spitfire,1000.0,59.0,44.0,570.0,158.33333333333334
spitfire_f_mk_xvi,Spitfire F. Mk XVI,WarThunder_FactChecker2.xlsx,Spitfire,2000.0,118.0,87.0,590.0,163.88888888888889
spitfire_f_mk_xvi,Spitfire F. Mk XVI,WarThunder_FactChecker2.xlsx,Spitfire,3000.0,176.0,132.0,605.0,168.05555555555554
spitfire_f_mk_xvi,Spitfire F. Mk XVI,WarThunder_FactChecker2.xlsx,Spitfire,4000.0,236.0,184.0,601.0,166.94444444444443
spitfire_f_mk_xvi,Spitfire F. Mk XVI,WarThunder_FactChecker2.xlsx,Spitfire,5000.0,307.0,238.0,609.0,169.16666666666666
spitfire_f_mk_xvi,Spitfire F. Mk XVI,WarThunder_FactChecker2.xlsx,Spitfire,6000.0,383.0,292.0,630.0,175.0
spitfire_lf_mk_ix,Spitfire LF. Mk IX,WarThunder_FactChecker2.xlsx,Spitfire,0.0,0.0,0.0,559.0,155.27777777777777
spitfire_lf_mk_ix,Spitfire LF. Mk IX,WarThunder_FactChecker2.xlsx,Spitfire,1000.0,54.0,40.0,580.0,161.11111111111111
spitfire_lf_mk_ix,Spitfire LF. Mk IX,WarThunder_FactChecker2.xlsx,Spitfire,2000.0,106.0,80.0,602.0,167.22222222222223
spitfire_lf_mk_ix,Spitfire LF. Mk IX,WarThunder_FactChecker2.xlsx,Spitfire,3000.0,158.0,120.0,621.0,172.5
spitfire_lf_mk_ix,Spitfire LF. Mk IX,WarThunder_FactChecker2.xlsx,Spitfire,4000.0,211.0,165.0,614.0,170.55555555555554
spitfire_lf_mk_ix,Spitfire LF. Mk IX,WarThunder_FactChecker2.xlsx,Spitfire,5000.0,270.0,210.0,635.0,176.38888888888889
spitfire_lf_mk_ix,Spitfire LF. Mk IX,WarThunder_FactChecker2.xlsx,Spitfire,6000.0,329.0,256.0,656.0,182.22222222222223
spitfire_f_mk_xive,Spitfire F Mk XIVe,WarThunder_FactChecker2.xlsx,Spitfire,0.0,0.0,0.0,573.0,159.16666666666666
spitfire_f_mk_xive,Spitfire F Mk XIVe,WarThunder_FactChecker2.xlsx,Spitfire,1000.0,60.0,40.0,598.0,166.11111111111111
spitfire_f_mk_xive,Spitfire F Mk XIVe,WarThunder_FactChecker2.xlsx,Spitfire,2000.0,118.0,78.0,622.0,172.77777777777777
spitfire_f_mk_xive,Spitfire F Mk XIVe,WarThunder_FactChecker2.xlsx,Spitfire,3000.0,175.0,116.0,647.0,179.72222222222223
spitfire_f_mk_xive,Spitfire F Mk XIVe,WarThunder_FactChecker2.xlsx,Spitfire,4000.0,231.0,160.0,656.0,182.22222222222223
spitfire_f_mk_xive,Spitfire F Mk XIVe,WarThunder_FactChecker2.xlsx,Spitfire,5000.0,289.0,208.0,648.0,180.0
spitfire_f_mk_xive,Spitfire F Mk XIVe,WarThunder_FactChecker2.xlsx,Spitfire,6000.0,358.0,255.0,668.0,185.55555555555554
spitfire_f_mk_xviiie,Spitfire F Mk XVIIIe,WarThunder_FactChecker2.xlsx,Spitfire,0.0,0.0,0.0,578.0,160.55555555555554
spitfire_f_mk_xviiie,Spitfire F Mk XVIIIe,WarThunder_FactChecker2.xlsx,Spitfire,1000.0,60.0,40.0,603.0,167.5
spitfire_f_mk_xviiie,Spitfire F Mk XVIIIe,WarThunder_FactChecker2.xlsx,Spitfire,2000.0,119.0,79.0,628.0,174.44444444444443
spitfire_f_mk_xviiie,Spitfire F Mk XVIIIe,WarThunder_FactChecker2.xlsx,Spitfire,3000.0,176.0,118.0,653.0,181.38888888888889
spitfire_f_mk_xviiie,Spitfire F Mk XVIIIe,WarThunder_FactChecker2.xlsx,Spitfire,4000.0,233.0,162.0,657.0,182.5
spitfire_f_mk_xviiie,Spitfire F Mk XVIIIe,WarThunder_FactChecker2.xlsx,Spitfire,5000.0,292.0,210.0,650.0,180.55555555555554
spitfire_f_mk_xviiie,Spitfire F Mk XVIIIe,WarThunder_FactChecker2.xlsx,Spitfire,6000.0,362.0,257.0,674.0,187.22222222222223
spitfire_f_mk_22,Spitfire F Mk 22,WarThunder_FactChecker2.xlsx,Spitfire,0.0,0.0,0.0,592.0,164.44444444444443
spitfire_f_mk_22,Spitfire F Mk 22,WarThunder_FactChecker2.xlsx,Spitfire,1000.0,64.0,42.0,618.0,171.66666666666666
spitfire_f_mk_22,Spitfire F Mk 22,WarThunder_FactChecker2.xlsx,Spitfire,2000.0,127.0,84.0,644.0,178.88888888888889
spitfire_f_mk_22,Spitfire F Mk 22,WarThunder_FactChecker2.xlsx,Spitfire,3000.0,188.0,125.0,670.0,186.11111111111111
spitfire_f_mk_22,Spitfire F Mk 22,WarThunder_FactChecker2.xlsx,Spitfire,4000.0,249.0,172.0,682.0,189.44444444444443
spitfire_f_mk_22,Spitfire F Mk 22,WarThunder_FactChecker2.xlsx,Spitfire,5000.0,313.0,223.0,676.0,187.77777777777777
spitfire_f_mk_22,Spitfire F Mk 22,WarThunder_FactChecker2.xlsx,Spitfire,6000.0,388.0,274.0,695.0,193.05555555555554
spitfire_f_mk_24,Spitfire F Mk 24,WarThunder_FactChecker2.xlsx,Spitfire,0.0,0.0,0.0,591.0,164.16666666666666
